"group","subj","date","age","year","month","time","sample_number","stdsg_CP","neo_sg","Cr","SG","Cr.plate.number","Cr.date","cp_dilution","cp_run","cp_assay_date","pg.ml_ucp","cp_batch","stdcr_CP","cp_note","sex","month.name","mum","bday","weaning","mid","neo_value","CV","neo_plate_number","neo_dilution","neo_date_assayed","neo_note","SG_corr_fac","month_name","pl","gmd","gm","r","n_agg_g","n_agg_r","n_obs"
"tws","sevi",2016-03-25,2.93497604380561,2016,3,2022-02-22 14:28:00,612,1364.705955,562.239512195122,0.28,20,10,2016-11-04,5,8,"11/23/16",1018.87,12,2475.877767,"","F","mar","sava",2013-04-08,1.735797399,2016-03-15,10.494,2.6,17,40,2018-05-15,"",1.33943089430894,"mar",0.00668896321070234,0.0234113712374582,0.0100334448160535,0.331103678929766,0,2,299
"tws","atom",2016-03-29,7.06091718001369,2016,3,2022-02-22 10:50:00,615,10479.14003,608.826494500239,0.3,17,10,2016-11-04,5,8,"11/23/16",6650.04,12,15082.43489,"","F","mar","arte",2009-02-21,2.795345654,2016-03-15,9.659,8.4,17,40,2018-05-15,"",1.57580105212817,"mar",0.03,0.0133333333333333,0.0433333333333333,0.403333333333333,2,2,300
"tws","fris",2016-03-29,7.04722792607803,2016,3,2022-02-22 10:10:00,620,7877.420793,1094.95796747967,0.26,20,10,2016-11-04,5,8,"11/23/16",5881.17,12,15390.71661,"","M","mar","flet",2009-02-26,1.418206708,2016-03-15,20.437,11.7,17,40,2018-05-15,"",1.33943089430894,"mar",0.02,0.0333333333333333,0.02,0.573333333333333,2,1,300
"tws","bike",2015-08-06,6.38740588637919,2015,8,2022-02-22 16:20:00,3,1201.473339,371.940824622532,0.18,7,1,2016-10-26,2,8,"11/23/16",313.951,12,1186.746124,"","M","aug","bif",2009-03-26,2.264202601,2015-08-15,9.719,17.8,17,10,2018-05-15,"",3.82694541231127,"aug",0.0222222222222222,0.0222222222222222,0.0333333333333333,0.377777777777778,3,0,180
"gn","mend",2015-08-21,5.52772073921971,2015,8,2022-02-22 12:13:00,24,2148.941256,108.523667570009,0.13,9,1,2016-10-26,2,8,"11/23/16",721.966,12,3778.695093,"","F","aug","merl",2010-02-03,2.236824093,2015-08-15,1.823,11.7,6,20,2018-01-26,"",2.97651309846432,"aug",0.0166666666666667,0.0111111111111111,0.0388888888888889,0.383333333333333,1,4,180
"twn","pam",2015-08-24,2.43668720054757,2015,8,2022-02-22 09:34:00,28,1534.545793,878.130894308943,0.12,6,1,2016-10-26,2,8,"11/23/16",343.701,12,1948.803299,"","F","aug","park",2013-03-08,1.796030116,2015-08-15,4.917,7.5,17,40,2018-05-15,"",4.46476964769648,"aug",0,0.0222222222222222,0.0333333333333333,0.266666666666667,0,1,180
"gn","pira",2015-08-25,4.54757015742642,2015,8,2022-02-22 08:30:00,31,1323.296492,157.363995354239,0.12,7,2,2016-10-27,2,8,"11/23/16",345.784,12,1960.614022,"","M","aug","pinc",2011-01-27,1.35797399,2015-08-15,1.028,1.7,5,40,2018-01-25,"",3.82694541231127,"aug",0,0,0.0777777777777778,0.438888888888889,2,1,180
"tws","tatu",2015-08-25,6.4558521560575,2015,8,2022-02-22 12:15:00,34,1141.466835,123.380720092915,0.17,7,2,2016-10-27,2,8,"11/23/16",298.271,12,1193.797226,"run neat?","M","aug","twin",2009-03-01,2.945927447,2015-08-15,3.224,0.9,18,10,2018-05-15,"",3.82694541231127,"aug",0.0833333333333333,0,0,0.272222222222222,3,1,180
"gn","dean",2015-09-04,4.68172484599589,2015,9,2022-02-22 09:09:00,56,NA,NA,0.21,9,2,2016-10-27,2,8,"11/23/16",NA,12,NA,"run neat?","M","sep","desd",2011-01-09,2.302532512,2015-09-15,NA,NA,NA,NA,NA,NA,2.97651309846432,"sep",0,0,0,0.383333333333333,3,8,300
"gn","mend",2015-09-08,5.61259411362081,2015,9,2022-02-22 09:42:00,66,1344.601098,NA,0.15,9,2,2016-10-27,2,8,"11/23/16",451.737,12,2049.09862,"","F","sep","merl",2010-02-03,2.236824093,2015-09-15,NA,NA,NA,NA,NA,NA,2.97651309846432,"sep",0,0,0.0533333333333333,0.256666666666667,1,0,300
"twn","safi",2015-09-09,2.55167693360712,2015,9,2022-02-22 09:13:00,69,2631.687033,242.322183507549,0.18,7,2,2016-10-27,2,8,"11/23/16",687.673,12,2599.428788,"","F","sep","saph",2013-02-25,1.741273101,2015-09-15,1.583,10.8,8,40,2018-04-25,"",3.82694541231127,"sep",0,0.01875,0.08125,0.2875,1,1,320
"gn","dean",2015-09-29,4.68172484599589,2015,9,2022-02-22 10:57:00,96,2651.215935,277.530081300813,0.09,3,2,2016-10-27,2,8,"11/23/16",296.904,12,2244.615696,"","M","sep","desd",2011-01-09,2.302532512,2015-09-15,1.554,9.9,6,20,2018-01-26,"",8.92953929539295,"sep",0,0,0,0.383333333333333,3,8,300
"gn","mole",2015-10-01,2.49691991786448,2015,10,2022-02-22 09:52:00,109,1921.827353,346.406594399277,0.09,9,11,2016-11-04,2,8,"11/23/16",645.664,12,4881.2665,"","F","oct","merl",2013-04-16,1.467488022,2015-10-15,5.819,9.6,6,20,2018-01-26,"",2.97651309846432,"oct",0,0.015625,0.034375,0.25625,2,2,320
"twn","allo",2015-10-01,2.5160848733744,2015,10,2022-02-22 10:16:00,111,964.2176061,197.283288166215,0.07,9,11,2016-11-04,2,8,"11/23/16",323.942,12,3148.746339,"","M","oct","ambe",2013-04-09,3.394934976,2015-10-15,6.628,4.9,18,10,2018-05-15,"",2.97651309846432,"oct",0,0.0133333333333333,0,0.25,0,0,300
"tws","tatu",2015-10-13,6.62286105407255,2015,10,2022-02-22 16:13:00,170,1296.186028,509.653455284553,0.34,10,4,2016-11-01,2,8,"11/23/16",483.857,12,968.2924995,"","M","oct","twin",2009-03-01,2.945927447,2015-10-15,19.025,8.5,9,10,2018-04-26,"",2.67886178861789,"oct",0.00623052959501558,0.0124610591900312,0.00934579439252336,0.395638629283489,1,4,321
"tws","tatu",2015-10-15,6.62286105407255,2015,10,2022-02-22 14:22:00,176,2103.192249,NA,0.22,6,4,2016-11-01,2,8,"11/23/16",471.064,12,1456.886407,"","M","oct","twin",2009-03-01,2.945927447,2015-10-15,NA,NA,NA,NA,NA,NA,4.46476964769648,"oct",0.00623052959501558,0.0124610591900312,0.00934579439252336,0.395638629283489,1,4,321
"twn","ruki",2015-10-20,4.64613278576318,2015,10,2022-02-22 09:00:00,183,1418.658232,133.005487804878,0.12,6,4,2016-11-01,2,8,"11/23/16",317.745,12,1801.631372,"","M","oct","rave",2011-02-21,2.770704997,2015-10-15,2.979,3.3,10,10,2018-04-27,"",4.46476964769648,"oct",0.0833333333333333,0.00666666666666667,0.00666666666666667,0.31,0,0,300
"tws","bong",2015-10-20,2.4476386036961,2015,10,2022-02-22 11:55:00,184,1574.263746,420.543031358885,0.16,7,4,2016-11-01,2,8,"11/23/16",411.363,12,1749.33788,"","M","oct","bonn",2013-05-04,1.971252567,2015-10-15,10.989,14.5,10,10,2018-04-27,"",3.82694541231127,"oct",0.04375,0.003125,0,0.359375,0,1,320
"twn","allo",2015-10-21,2.5160848733744,2015,10,2022-02-22 11:14:00,188,1811.598144,229.310569105691,0.17,9,11,2016-11-04,2,8,"11/23/16",608.631,12,2435.979359,"","M","oct","ambe",2013-04-09,3.394934976,2015-10-15,7.704,11.2,10,10,2018-04-27,"",2.97651309846432,"oct",0,0.0133333333333333,0,0.25,0,0,300
"twn","safi",2015-10-22,2.63381245722108,2015,10,2022-02-22 11:50:00,196,1668.437218,179.215853658537,0.26,7,4,2016-11-01,2,9,"11/24/16",435.971,13,1140.913477,"","F","oct","saph",2013-02-25,1.741273101,2015-10-15,4.683,13.1,19,10,2018-05-16,"",3.82694541231127,"oct",0,0.07,0.07,0.226666666666667,0,0,300
"tws","blas",2015-10-23,3.69883641341547,2015,10,2022-02-22 15:39:00,198,1079.451376,66.4357723577236,0.05,2,11,2016-11-04,2,9,"11/24/16",80.5903,13,1096.683286,"","M","oct","blaz",2012-02-02,1.817932923,2015-10-15,0.496,0,10,10,2018-04-27,"",13.3943089430894,"oct",0.015625,0,0,0.2625,0,0,320
"tws","blas",2015-10-26,3.69883641341547,2015,10,2022-02-22 09:48:00,201,2645.476474,222.981758130081,0.16,8,4,2016-11-01,2,9,"11/24/16",790.03,13,3359.63469,"","M","oct","blaz",2012-02-02,1.817932923,2015-10-15,6.659,20.1,10,10,2018-04-27,"",3.34857723577236,"oct",0.015625,0,0,0.2625,0,0,320
"tws","fris",2015-10-26,6.63107460643395,2015,10,2022-02-22 10:12:00,202,20003.15027,1947.08604336043,0.24,3,4,2016-11-01,2,9,"11/24/16",2240.11,13,6350.772558,"","M","oct","flet",2009-02-26,1.418206708,2015-10-15,21.805,6.5,10,10,2018-04-27,"",8.92953929539295,"oct",0,0,0,0.4375,1,1,320
"twn","davi",2015-10-27,2.09719370294319,2015,10,2022-02-22 12:00:00,203,2829.052175,NA,0.03,4,11,2016-11-04,2,9,"11/24/16",422.426,13,9580.713263,"","F","oct","didg",2013-09-09,1.349760438,2015-10-15,NA,NA,NA,NA,NA,NA,6.69715447154472,"oct",0,0.0231788079470199,0.00993377483443709,0.374172185430464,1,0,302
"twn","safi",2015-10-27,2.63381245722108,2015,10,2022-02-22 11:52:00,205,1582.96622,336.866869918699,0.1,8,5,2016-11-01,2,9,"11/24/16",472.728,13,3216.472059,"","F","oct","saph",2013-02-25,1.741273101,2015-10-15,2.515,4,18,40,2018-05-15,"",3.34857723577236,"oct",0,0.07,0.07,0.226666666666667,0,0,300
"tws","tesl",2015-10-28,2.61738535249829,2015,10,2022-02-22 12:03:00,207,2180.422718,393.390853658537,0.16,8,5,2016-11-01,2,9,"11/24/16",651.149,13,2769.037592,"","F","oct","twin",2013-03-03,1.49486653,2015-10-15,2.937,6.5,19,40,2018-05-16,"",3.34857723577236,"oct",0,0.1,0.028125,0.290625,0,1,320
"gn","dext",2015-10-28,2.55989048596851,2015,10,2022-02-22 12:18:00,210,1532.777744,389.827967479675,0.18,10,5,2016-11-01,2,9,"11/24/16",572.175,13,2162.842175,"","M","oct","dj",2013-03-24,1.80698152,2015-10-15,3.638,12.8,5,40,2018-01-25,"",2.67886178861789,"oct",0.00625,0,0,0.30625,0,1,320
"gn","dean",2015-10-29,4.76386036960986,2015,10,2022-02-22 12:34:00,213,2721.941713,181.703368176539,0.12,7,5,2016-11-01,2,9,"11/24/16",711.257,13,4032.865741,"","M","oct","desd",2011-01-09,2.302532512,2015-10-15,1.187,10.5,5,40,2018-01-25,"",3.82694541231127,"oct",0.034375,0.0125,0.01875,0.41875,0,7,320
"tws","brav",2015-10-29,2.55167693360712,2015,10,2022-02-22 11:36:00,215,1319.81158,294.139024390244,0.08,8,5,2016-11-01,2,9,"11/24/16",394.141,13,3352.201249,"","M","oct","bow",2013-03-27,3.370294319,2015-10-15,8.784,0.5,10,10,2018-04-27,"",3.34857723577236,"oct",0.009375,0.021875,0.0125,0.3125,1,0,320
"tws","dubl",2015-11-03,6.69678302532512,2015,11,2022-02-22 12:45:00,218,1027.23969,425.068394308943,0.12,8,5,2016-11-01,2,9,"11/24/16",306.769,13,1739.396857,"","M","nov","dixi",2009-03-05,2.321697467,2015-11-15,12.694,3.7,10,10,2018-04-27,"",3.34857723577236,"nov",0.0566666666666667,0,0.00333333333333333,0.396666666666667,2,5,300
"tws","peke",2015-11-03,4.87611225188227,2015,11,2022-02-22 15:45:00,220,1604.611423,147.605284552846,0.08,4,5,2016-11-01,2,9,"11/24/16",239.596,13,2037.783459,"","M","nov","pans",2010-12-30,2.814510609,2015-11-15,0.551,5.8,18,40,2018-05-15,"",6.69715447154472,"nov",0,0.04,0.0133333333333333,0.363333333333333,0,1,300
"tws","tesl",2015-11-04,2.70225872689938,2015,11,2022-02-22 12:00:00,222,1730.702099,481.759806910569,0.2,8,5,2016-11-01,2,9,"11/24/16",516.847,13,1758.330302,"","F","nov","twin",2013-03-03,1.49486653,2015-11-15,14.387,4.5,19,10,2018-05-16,"",3.34857723577236,"nov",0,0.0733333333333333,0.0566666666666667,0.25,1,0,300
"gn","stel",2015-11-09,2.5242984257358,2015,11,2022-02-22 11:30:00,224,2011.513786,543.541056910569,0.18,8,5,2016-11-01,2,9,"11/24/16",600.707,13,2270.694166,"","F","nov","sput",2013-05-07,2.223134839,2015-11-15,4.058,2.4,5,40,2018-01-25,"",3.34857723577236,"nov",0,0,0,0.356666666666667,1,0,300
"twn","onyx",2015-11-13,2.75975359342916,2015,11,2022-02-22 11:12:00,230,1782.742337,215.715345528455,0.08,4,5,2016-11-01,2,9,"11/24/16",266.194,13,2264.001612,"","M","nov","opal",2013-02-10,1.631759069,2015-11-15,3.221,20.7,18,10,2018-05-15,"",6.69715447154472,"nov",0.0766666666666667,0,0,0.306666666666667,0,6,300
"gn","dean",2015-11-18,4.84873374401095,2015,11,2022-02-22 14:15:00,239,1970.66784,339.411788617886,0.18,8,5,2016-11-01,2,9,"11/24/16",588.509,13,2224.585285,"","M","nov","desd",2011-01-09,2.302532512,2015-11-15,2.534,2.3,5,40,2018-01-25,"",3.34857723577236,"nov",0.02,0.03,0.01,0.426666666666667,1,0,300
"twn","ruki",2015-11-24,4.73100616016427,2015,11,2022-02-22 10:38:00,249,2629.41,720.384204413473,0.32,7,5,2016-11-01,2,9,"11/24/16",687.078,13,1460.913563,"","M","nov","rave",2011-02-21,2.770704997,2015-11-15,18.824,6.1,11,10,2018-04-27,"",3.82694541231127,"nov",0.0633333333333333,0,0.00333333333333333,0.37,3,6,300
"gn","renl",2015-11-24,2.55167693360712,2015,11,2022-02-22 09:45:00,250,4249.657046,883.905329719964,0.38,9,5,2016-11-01,2,9,"11/24/16",1427.73,13,2556.412574,"","M","nov","robe",2013-04-27,1.834360027,2015-11-15,7.424,11.6,5,40,2018-01-25,"",2.97651309846432,"nov",0.0166666666666667,0.03,0.0166666666666667,0.36,0,2,300
"tws","bike",2015-11-24,6.63928815879535,2015,11,2022-02-22 08:30:00,253,8519.584146,584.728556910569,0.34,8,5,2016-11-01,2,9,"11/24/16",2544.24,13,5091.521894,"","M","nov","bif",2009-03-26,2.264202601,2015-11-15,17.462,4.8,11,10,2018-04-27,"",3.34857723577236,"nov",0,0.00333333333333333,0.00333333333333333,0.32,1,5,300
"gn","spor",2015-11-26,2.18754277891855,2015,11,2022-02-22 09:35:00,261,3808.103829,NA,0.22,5,5,2016-11-01,2,9,"11/24/16",710.769,13,2198.235684,"","F","nov","spik",2013-09-07,2.168377823,2015-11-15,NA,NA,NA,NA,NA,NA,5.35772357723577,"nov",0,0.05,0,0.433333333333333,0,0,300
"twn","pam",2015-11-26,2.68856947296372,2015,11,2022-02-22 12:40:00,263,8585.015346,274.04756097561,0.3,8,5,2016-11-01,2,9,"11/24/16",2563.78,13,5814.708623,"","F","nov","park",2013-03-08,1.796030116,2015-11-15,2.046,12.2,11,40,2018-04-27,"",3.34857723577236,"nov",0,0,0,0.276666666666667,3,1,300
"tws","dame",2015-11-27,3.854893908282,2015,11,2022-02-22 11:00:00,265,10498.32541,1020.51239837398,0.28,8,5,2016-11-01,2,9,"11/24/16",3135.16,13,7618.511626,"","F","nov","dixi",2012-01-07,1.869952088,2015-11-15,7.619,16.9,11,40,2018-04-27,"",3.34857723577236,"nov",0,0.0833333333333333,0.0433333333333333,0.3,0,2,300
"twn","king",2015-12-03,4.11772758384668,2015,12,2022-02-22 09:51:00,269,1321.15436,363.92337398374,0.06,4,5,2016-11-01,2,9,"11/24/16",197.271,13,2237.074524,"","M","dec","kipp",2011-11-02,2.045174538,2015-12-15,5.434,7.2,18,10,2018-05-15,"",6.69715447154472,"dec",0.0566666666666667,0,0,0.413333333333333,0,0,300
"gn","dean",2015-12-07,4.93086926762491,2015,12,2022-02-22 08:46:00,285,1089.000179,989.464390243902,0.16,5,6,2016-11-02,2,9,"11/24/16",203.258,13,864.3629075,"","M","dec","desd",2011-01-09,2.302532512,2015-12-15,4.617,1.7,5,40,2018-01-25,"",5.35772357723577,"dec",0.01,0.0466666666666667,0.0133333333333333,0.393333333333333,0,2,300
"tws","dubl",2015-12-07,6.77891854893908,2015,12,2022-02-22 09:26:00,288,10336.25427,559.390989159892,0.32,6,6,2016-11-02,2,9,"11/24/16",2315.07,13,4922.464642,"","M","dec","dixi",2009-03-05,2.321697467,2015-12-15,12.529,7.9,12,10,2018-05-07,"",4.46476964769648,"dec",0.03,0,0.00333333333333333,0.333333333333333,5,1,300
"tws","fris",2015-12-07,6.79808350444901,2015,12,2022-02-22 08:30:00,289,2276.740524,413.937723577236,0.36,10,6,2016-11-02,2,9,"11/24/16",849.891,13,1606.309345,"","M","dec","flet",2009-02-26,1.418206708,2015-12-15,7.726,5.7,18,20,2018-05-15,"",2.67886178861789,"dec",0.0332225913621262,0,0.00332225913621262,0.465116279069767,8,3,301
"tws","tesl",2015-12-18,2.78439425051335,2015,12,2022-02-22 09:20:00,290,1322.520579,NA,0.22,8,6,2016-11-02,2,9,"11/24/16",394.95,13,1221.484313,"","F","dec","twin",2013-03-03,1.49486653,2015-12-15,NA,NA,NA,NA,NA,NA,3.34857723577236,"dec",0.00333333333333333,0.0133333333333333,0.00333333333333333,0.29,0,0,300
"twn","king",2015-12-18,4.11772758384668,2015,12,2022-02-22 09:52:00,292,1579.91827,303.336449864499,0.26,9,6,2016-11-02,2,9,"11/24/16",530.795,13,1389.062963,"","M","dec","kipp",2011-11-02,2.045174538,2015-12-15,10.191,10.2,12,10,2018-05-07,"",2.97651309846432,"dec",0.0566666666666667,0,0,0.413333333333333,0,0,300
"gn","mend",2015-12-19,5.86173853524983,2015,12,2022-02-22 09:20:00,298,11903.7137,548.324738675958,0.2,7,6,2016-11-02,2,9,"11/24/16",3110.5,13,10582.02215,"","F","dec","merl",2010-02-03,2.236824093,2015-12-15,3.582,10.7,5,40,2018-01-25,"",3.82694541231127,"dec",0,0.05,0.0266666666666667,0.356666666666667,4,0,300
"gn","pira",2015-12-19,4.88158795345654,2015,12,2022-02-22 09:00:00,302,7190.707967,569.418861788618,0.16,5,6,2016-11-02,2,9,"11/24/16",1342.12,13,5707.419858,"","M","dec","pinc",2011-01-27,1.35797399,2015-12-15,2.657,2,5,40,2018-01-25,"",5.35772357723577,"dec",0.0633333333333333,0.0233333333333333,0.01,0.42,2,2,300
"gn","mayh",2015-12-28,5.75496235455168,2015,12,2022-02-22 11:20:00,317,1222.246764,283.745040650407,0.08,5,11,2016-11-04,2,9,"11/24/16",228.128,13,1940.247187,"","F","dec","mixu",2010-03-14,2.214921287,2015-12-15,1.324,4.6,5,40,2018-01-25,"",5.35772357723577,"dec",0,0.0166666666666667,0.02,0.413333333333333,2,0,300
"gn","dext",2015-12-30,2.72689938398357,2015,12,2022-02-22 12:12:00,328,2847.804207,277.797967479675,0.14,8,6,2016-11-02,2,9,"11/24/16",850.452,13,4133.23623,"","M","dec","dj",2013-03-24,1.80698152,2015-12-15,2.074,9.3,5,40,2018-01-25,"",3.34857723577236,"dec",0.0133333333333333,0.00333333333333333,0,0.316666666666667,0,0,300
"gn","spad",2015-12-31,5.90554414784394,2015,12,2022-02-22 10:30:00,338,2613.411837,NA,0.07,5,11,2016-11-04,2,9,"11/24/16",487.784,13,4741.305803,"","F","dec","spik",2010-01-18,2.258726899,2015-12-15,NA,NA,NA,NA,NA,NA,5.35772357723577,"dec",0,0.0102739726027397,0.0513698630136986,0.376712328767123,0,3,292
"tws","bike",2016-01-11,6.8062970568104,2016,1,2022-02-22 09:58:00,382,2501.614898,2717.16951219512,0.18,8,7,2016-11-03,2,9,"11/24/16",747.068,13,2823.944034,"","M","jan","bif",2009-03-26,2.264202601,2016-01-15,10.143,16.8,13,80,2018-05-08,"",3.34857723577236,"jan",0.0433333333333333,0,0,0.33,3,5,300
"gn","mole",2016-01-20,2.74880219028063,2016,1,2022-02-22 09:44:00,398,1837.769507,606.360365853659,0.14,8,7,2016-11-03,2,9,"11/24/16",548.821,13,2667.295557,"","F","jan","merl",2013-04-16,1.467488022,2016-01-15,4.527,2.5,5,40,2018-01-25,"",3.34857723577236,"jan",0.00333333333333333,0,0,0.44,0,2,300
"gn","stel",2016-01-20,2.69130732375086,2016,1,2022-02-22 08:35:00,399,1829.133526,505.769105691057,0.14,8,7,2016-11-03,2,9,"11/24/16",546.242,13,2654.761497,"","F","jan","sput",2013-05-07,2.223134839,2016-01-15,3.776,4.2,5,40,2018-01-25,"",3.34857723577236,"jan",0.02,0,0.00333333333333333,0.38,0,1,300
"tws","tatu",2016-01-25,6.87474332648871,2016,1,2022-02-22 11:06:00,412,1903.273259,342.626422764228,0.06,6,7,2016-11-03,2,9,"11/24/16",426.287,13,4834.14079,"","M","jan","twin",2009-03-01,2.945927447,2016-01-15,7.674,5.4,14,10,2018-05-08,"",4.46476964769648,"jan",0.0166666666666667,0,0,0.343333333333333,0,0,300
"gn","stre",2016-02-15,6.95140314852841,2016,2,2022-02-22 14:20:00,485,12352.98179,NA,0.04,5,8,2016-11-03,2,9,"11/24/16",2305.64,13,39219.3113,"","F","feb","sput",2009-03-04,3.06091718,2016-02-15,NA,NA,NA,NA,NA,NA,5.35772357723577,"feb",0.00277777777777778,0.0555555555555556,0.0722222222222222,0.419444444444444,3,2,360
"gn","renl",2016-02-16,2.80355920602327,2016,2,2022-02-22 09:04:00,486,20848.50976,274.774680603949,0.1,7,9,2016-11-04,2,9,"11/24/16",5447.82,13,37067.32161,"","M","feb","robe",2013-04-27,1.834360027,2016-02-15,1.795,11,5,40,2018-01-25,"",3.82694541231127,"feb",0.0293255131964809,0.0117302052785924,0,0.472140762463343,0,2,341
"gn","mayh",2016-02-18,5.92470910335387,2016,2,2022-02-22 09:14:00,496,3638.965854,227.91756097561,0.18,10,9,2016-11-04,2,9,"11/24/16",1358.4,13,5134.801084,"","F","feb","mixu",2010-03-14,2.214921287,2016-02-15,2.127,4,5,40,2018-01-25,"",2.67886178861789,"feb",0.00555555555555556,0.0583333333333333,0.0888888888888889,0.383333333333333,6,3,360
"tws","bike",2016-03-08,6.97056810403833,2016,3,2022-02-22 09:28:00,521,4940.386676,NA,0.24,9,9,2016-11-04,2,9,"11/24/16",1659.79,13,4705.549631,"","M","mar","bif",2009-03-26,2.264202601,2016-03-15,NA,NA,NA,NA,NA,NA,2.97651309846432,"mar",0.0733333333333333,0.0366666666666667,0.02,0.513333333333333,5,2,300
"tws","tesl",2016-03-10,3.03353867214237,2016,3,2022-02-22 15:30:00,524,2930.869971,393.333449477352,0.14,7,9,2016-11-04,2,9,"11/24/16",765.851,13,3722.07144,"","F","mar","twin",2013-03-03,1.49486653,2016-03-15,10.278,9.3,19,10,2018-05-16,"",3.82694541231127,"mar",0.0566666666666667,0.0366666666666667,0.0566666666666667,0.376666666666667,2,1,300
"tws","bong",2016-03-10,2.86379192334018,2016,3,2022-02-22 15:05:00,525,951.576355,432.011111111111,0.02,3,9,2016-11-04,2,9,"11/24/16",106.565,13,3625.375955,"","M","mar","bonn",2013-05-04,1.971252567,2016-03-15,4.838,5,16,10,2018-05-14,"",8.92953929539295,"mar",0.123333333333333,0.0133333333333333,0.00666666666666667,0.34,0,0,300
"twn","kabu",2016-03-12,2.90759753593429,2016,3,2022-02-22 11:20:00,541,2134.600118,221.622235772358,0.16,10,9,2016-11-04,2,9,"11/24/16",796.831,13,3388.556219,"","F","mar","kayl",2013-04-18,1.604380561,2016-03-15,8.273,5.9,16,10,2018-05-14,"",2.67886178861789,"mar",0.02,0.0466666666666667,0.00666666666666667,0.473333333333333,0,1,300
"twn","pam",2016-03-12,3.01984941820671,2016,3,2022-02-22 11:55:00,542,1897.405063,203.027958446251,0.14,9,9,2016-11-04,2,9,"11/24/16",637.459,13,3098.080355,"","F","mar","park",2013-03-08,1.796030116,2016-03-15,6.821,2.5,16,10,2018-05-14,"",2.97651309846432,"mar",0.0166666666666667,0.04,0.0366666666666667,0.423333333333333,1,2,300
"gn","mend",2016-03-12,6.11088295687885,2016,3,2022-02-22 10:00:00,543,3718.260163,NA,0.1,3,9,2016-11-04,2,9,"11/24/16",416.4,13,2833.212683,"","F","mar","merl",2010-02-03,2.236824093,2016-03-15,NA,NA,NA,NA,NA,NA,8.92953929539295,"mar",0,0,0.0234113712374582,0.464882943143813,2,2,299
"gn","ropa",2016-03-16,6.23408624229979,2016,3,2022-02-22 15:20:00,569,3739.994661,692.217886178862,0.18,6,10,2016-11-04,2,9,"11/24/16",837.668,13,3166.415308,"","M","mar","robe",2009-12-20,3.529089665,2016-03-15,3.876,13.3,5,40,2018-01-25,"",4.46476964769648,"mar",0.0466666666666667,0.01,0.0133333333333333,0.593333333333333,1,0,300
"gn","pira",2016-03-23,5.13073237508556,2016,3,2022-02-22 10:20:00,599,12543.69379,558.42787456446,0.14,7,10,2016-11-04,2,9,"11/24/16",3277.73,13,15929.92008,"","M","mar","pinc",2011-01-27,1.35797399,2016-03-15,3.648,9.2,5,40,2018-01-25,"",3.82694541231127,"mar",0.143333333333333,0.0133333333333333,0.00333333333333333,0.363333333333333,0,1,300
"tws","bike",2016-03-25,6.97056810403833,2016,3,2022-02-22 11:00:00,613,2145.786152,557.158604336043,0.16,6,10,2016-11-04,2,9,"11/24/16",480.604,13,2043.788047,"","M","mar","bif",2009-03-26,2.264202601,2016-03-15,12.479,20.3,17,10,2018-05-15,"",4.46476964769648,"mar",0.0733333333333333,0.0366666666666667,0.02,0.513333333333333,5,2,300
"tws","dubl",2016-03-29,7.0280629705681,2016,3,2022-02-22 09:50:00,616,6491.854964,NA,0.26,19,10,2016-11-04,5,9,"11/24/16",4604.39,13,12049.44963,"","M","mar","dixi",2009-03-05,2.321697467,2016-03-15,NA,NA,NA,NA,NA,NA,1.40992725716731,"mar",0.16,0,0,0.386666666666667,1,1,300
