group,subj,date,age,year,month,time,sample_number,stdsg_CP,neo_sg,sex,Cr,SG,month.name,mum,bday,weaning,mid,neo_value,neo_CV,neo_plate_number,neo_dilution,neo_date_assayed,neo_note,SG_corr_fac,Cr.plate.number,Cr.date,cp_dilution,cp_run,cp_assay_date,pg.ml_ucp,cp_batch,stdcr_CP,cp_note,cr_resid
gn,dean,2016-02-18,5.100616016427105,2016,2,2022-03-05T19:20:00Z,502,1376.29873,533.9306402439025,M,0.82,32,feb,desd,2011-01-09,2.302532512,2016-02-15,15.945,6.8,6,40,2018-01-26,,0.8371443089430894,9,2016-11-04,10,6,11/21/16,1644.04,7,1364.165255,,0.013637981426470987
twn,onyx,2016-02-18,3.0116358658453115,2016,2,2022-03-05T18:40:00Z,503,7395.487553,329.5554247266611,M,0.44,29,feb,opal,2013-02-10,1.631759069,2016-02-15,8.919,3.1,15,40,NA,,0.9237454443509953,9,2016-11-04,10,6,11/21/16,8005.98,7,12380.27469,,-0.2899698680398775
twn,davi,2016-02-18,2.433949349760438,2016,2,2022-03-05T17:24:00Z,504,3089.987431,278.63058668424526,F,0.54,37,feb,didg,2013-09-09,1.349760438,2016-02-15,9.621,9.3,15,40,NA,,0.7240166996264558,9,2016-11-04,20,3,11/16/16,4267.84,3,5377.529804,,-0.3953581127670279
twn,keny,2016-02-18,6.020533880903491,2016,2,2022-03-05T17:35:00Z,505,6897.939483,372.6210333071072,M,0.56,31,feb,kayl,2010-02-07,2.453114305,2016-02-15,10.78,18.2,15,40,NA,,0.8641489640702859,9,2016-11-04,10,6,11/21/16,7982.35,7,9698.64796,,-0.22081417623044108
twn,safi,2016-02-18,2.97056810403833,2016,2,2022-03-05T22:22:00Z,506,2514.230849,222.2463113520024,F,0.42,27,feb,saph,2013-02-25,1.741273101,2016-02-15,5.6,17.3,15,40,2018-05-14,,0.9921710328214394,9,2016-11-04,10,6,11/21/16,2534.07,7,4105.232642,,-0.25946072851012975
gn,spor,2016-02-19,2.4394250513347022,2016,2,2022-03-05T17:40:00Z,507,18745.62239,NA,F,0.68,28,feb,spik,2013-09-07,2.168377823,2016-02-15,NA,NA,NA,NA,NA,NA,0.9567363530778165,9,2016-11-04,10,6,11/21/16,19593.3,7,19605.01288,,-0.024673402192401578
gn,pira,2016-02-19,5.0513347022587265,2016,2,2022-03-05T19:10:00Z,508,13862.2168,298.7012071938901,M,0.84,33,feb,pinc,2011-01-27,1.35797399,2016-02-15,9.199,4.2,6,40,2018-01-26,,0.8117762995811777,9,2016-11-04,10,6,11/21/16,17076.4,7,13832.01622,,0.008006346918179159
gn,ropa,2016-02-19,6.154688569472964,2016,2,2022-03-05T18:08:00Z,509,14223.07224,293.60325203252034,M,0.9,35,feb,robe,2009-12-20,3.529089665,2016-02-15,9.59,0.6,6,40,2018-01-26,,0.7653890824622532,9,2016-11-04,10,6,11/21/16,18582.8,7,14048.73109,,0.016491701405983553
tws,bike,2016-02-19,6.891170431211499,2016,2,2022-03-05T21:00:00Z,510,35894.67185,494.70540650406497,M,1.28,40,feb,bif,2009-03-26,2.264202601,2016-02-15,18.467,7.7,15,40,2018-05-14,,0.6697154471544715,9,2016-11-04,20,3,11/16/16,53596.9,3,28490.3745,,0.2662387247344246
twn,king,2016-02-22,4.287474332648871,2016,2,2022-03-05T16:55:00Z,511,5846.918306,274.2463152373459,M,0.52,31,feb,kipp,2011-11-02,2.045174538,2016-02-15,7.934,10,16,40,2018-05-14,,0.8641489640702859,9,2016-11-04,10,6,11/21/16,6766.1,7,8853.266245,,-0.2608141762304411
twn,davi,2016-02-22,2.433949349760438,2016,2,2022-03-05T19:30:00Z,512,23887.10147,374.9994371482176,F,0.46,26,feb,didg,2013-09-09,1.349760438,2016-02-15,9.099,19.1,16,40,2018-05-14,,1.0303314571607254,9,2016-11-04,10,6,11/21/16,23183.9,7,34292.33989,,-0.19433184699306189
gn,dais,2016-02-22,5.982203969883641,2016,2,2022-03-05T18:45:00Z,513,26905.20195,558.2747967479675,F,0.56,25,feb,daff,2010-02-21,1.98220397,2016-02-15,13.025,3.1,6,40,2018-01-26,,1.0715447154471545,9,2016-11-04,10,6,11/21/16,25108.8,7,30507.48362,,-0.069286757641198
gn,stre,2016-02-22,6.951403148528406,2016,2,2022-03-06T00:18:00Z,514,8281.998871,995.2864498644988,F,0.86,36,feb,sput,2009-03-04,3.06091718,2016-02-15,33.438,2.5,3,40,2018-01-16,,0.7441282746160796,9,2016-11-04,10,6,11/21/16,11129.8,7,8805.567801,,-0.049391309597920166
gn,spor,2016-02-22,2.4394250513347022,2016,2,2022-03-05T23:05:00Z,515,13054.64144,344.2824464153733,F,0.9,44,feb,spik,2013-09-07,2.168377823,2016-02-15,14.137,8.2,6,40,2018-01-26,,0.6088322246858833,9,2016-11-04,20,3,11/16/16,21442.1,3,16210.38256,,-0.21947191557649437
gn,stre,2016-02-23,6.951403148528406,2016,2,2022-03-05T19:05:00Z,516,3676.717961,217.16639566395668,F,0.56,27,feb,sput,2009-03-04,3.06091718,2016-02-15,5.472,5.1,3,40,2018-01-16,,0.9921710328214394,9,2016-11-04,10,6,11/21/16,3705.73,7,4502.50499,,-0.11946072851012969
gn,dext,2016-02-23,2.8966461327857633,2016,2,2022-03-05T18:10:00Z,517,4636.198943,118.22710027100271,M,0.24,15,feb,dj,2013-03-24,1.80698152,2016-02-15,1.655,10.8,5,40,2018-01-25,,1.7859078590785908,9,2016-11-04,5,8,11/23/16,2595.99,12,7359.702002,,-0.14344443320877906
twn,davi,2016-02-24,2.433949349760438,2016,2,2022-03-05T22:30:00Z,518,4983.575881,245.16050135501357,F,0.84,24,feb,didg,2013-09-09,1.349760438,2016-02-15,5.491,5.2,16,40,2018-05-14,,1.1161924119241193,9,2016-11-04,10,6,11/21/16,4464.8,7,3616.522571,,0.2356745395454618
twn,onyx,2016-02-24,3.0116358658453115,2016,2,2022-03-05T23:00:00Z,519,22712.44078,248.13613900844888,M,0.88,51,feb,opal,2013-02-10,1.631759069,2016-02-15,11.81,13.3,16,40,2018-05-14,,0.5252670173760561,9,2016-11-04,20,3,11/16/16,43239.8,3,33432.54677,,-0.4276915344809564
tws,blas,2016-03-08,4.114989733059549,2016,3,2022-03-05T18:38:00Z,520,4914.8854,128.4067750677507,M,0.24,12,mar,blaz,2012-02-02,1.817932923,2016-03-15,1.438,5.9,19,40,2018-05-16,,2.2323848238482387,9,2016-11-04,5,8,11/23/16,2201.63,12,6241.680715,,-0.07132568310053125
tws,bike,2016-03-08,6.97056810403833,2016,3,2022-03-05T17:28:00Z,521,4940.386676,NA,M,0.24,9,mar,bif,2009-03-26,2.264202601,2016-03-15,NA,NA,NA,NA,NA,NA,2.976513098464318,9,2016-11-04,2,9,11/24/16,1659.79,13,4705.549631,,3.893752088061746e-5
tws,atom,2016-03-10,7.060917180013689,2016,3,2022-03-05T22:58:00Z,522,4926.548596,298.76614929785666,F,0.32,11,mar,arte,2009-02-21,2.795345654,2016-03-15,3.067,2.4,16,40,2018-05-14,,2.435328898743533,9,2016-11-04,5,8,11/23/16,2022.95,12,4301.338554,,0.03254631593847673
gn,mayh,2016-03-10,6.0041067761806985,2016,3,2022-03-05T20:20:00Z,523,NA,NA,F,NA,NA,mar,mixu,2010-03-14,2.214921287,2016-03-15,NA,NA,NA,NA,NA,NA,NA,9,2016-11-04,NA,NA,,NA,NA,NA,,NA
tws,tesl,2016-03-10,3.033538672142368,2016,3,2022-03-05T23:30:00Z,524,2930.869971,393.3334494773519,F,0.14,7,mar,twin,2013-03-03,1.49486653,2016-03-15,10.278,9.3,19,10,2018-05-16,,3.826945412311266,9,2016-11-04,2,9,11/24/16,765.851,13,3722.07144,,-0.05280360955753144
tws,bong,2016-03-10,2.863791923340178,2016,3,2022-03-05T23:05:00Z,525,951.576355,432.0111111111112,M,0.02,3,mar,bonn,2013-05-04,1.971252567,2016-03-15,4.838,5,16,10,2018-05-14,,8.929539295392955,9,2016-11-04,2,9,11/24/16,106.565,13,3625.375955,,-0.07949420969680342
tws,sevi,2016-03-10,2.9349760438056127,2016,3,2022-03-05T22:35:00Z,526,2732.855736,NA,F,0.2,18,mar,sava,2013-04-08,1.735797399,2016-03-15,NA,NA,NA,NA,NA,NA,1.488256549232159,9,2016-11-04,5,8,11/23/16,1836.28,12,6247.084276,,-0.25631731280386283
tws,bike,2016-03-10,6.97056810403833,2016,3,2022-03-05T23:35:00Z,527,1627.373595,717.7951926475787,M,0.38,23,mar,bif,2009-03-26,2.264202601,2016-03-15,15.407,4.7,16,40,2018-05-14,,1.1647225167903854,9,2016-11-04,10,6,11/21/16,1397.22,7,2501.783094,,-0.19944795543308227
tws,peke,2016-03-11,5.207392197125257,2016,3,2022-03-05T23:45:00Z,528,26160.18439,737.9371273712738,M,0.88,39,mar,pans,2010-12-30,2.814510609,2016-03-15,26.858,7.1,16,40,2018-05-14,,0.6868876381071504,9,2016-11-04,20,3,11/16/16,38085.1,3,29446.98835,,-0.10754309560085555
twn,amos,2016-03-11,6.075290896646133,2016,3,2022-03-05T22:25:00Z,529,2036.284376,298.49508660303997,M,0.56,23,mar,ambe,2010-02-16,2.650239562,2016-03-15,6.407,5,16,40,2018-05-14,,1.1647225167903854,9,2016-11-04,10,6,11/21/16,1748.3,7,2124.204805,,-0.01944795543308222
tws,boyd,2016-03-11,3.9452429842573578,2016,3,2022-03-05T20:45:00Z,530,10061.01238,249.53597560975612,F,0.34,24,mar,buai,2012-04-04,2.740588638,2016-03-15,5.589,17.1,16,40,2018-05-14,,1.1161924119241193,9,2016-11-04,10,6,11/21/16,9013.69,7,18038.15677,,-0.26432546045453814
twn,king,2016-03-11,4.3668720054757015,2016,3,2022-03-05T19:55:00Z,531,984.2093564,183.41273712737126,M,0.44,18,mar,kipp,2011-11-02,2.045174538,2016-03-15,3.081,17.7,16,40,2018-05-14,,1.488256549232159,9,2016-11-04,5,8,11/23/16,661.317,12,1022.646336,,-0.016317312803862803
twn,ruki,2016-03-11,5.062286105407256,2016,3,2022-03-05T20:30:00Z,532,1775.311472,266.0407407407408,M,0.44,18,mar,rave,2011-02-21,2.770704997,2016-03-15,4.469,20.4,16,40,2018-05-14,,1.488256549232159,9,2016-11-04,5,8,11/23/16,1192.88,12,1844.643888,,-0.016317312803862803
tws,dame,2016-03-11,4.186173853524983,2016,3,2022-03-05T19:55:00Z,533,6170.371183,271.7556458897923,F,0.3,18,mar,dixi,2012-01-07,1.869952088,2016-03-15,4.565,9.4,16,40,2018-05-14,,1.488256549232159,9,2016-11-04,5,8,11/23/16,4146.04,12,9403.308607,,-0.15631731280386282
gn,dext,2016-03-11,2.976043805612594,2016,3,2022-03-06T00:11:00Z,534,17115.10697,329.75378690629014,M,0.92,38,mar,dj,2013-03-24,1.80698152,2016-03-15,11.694,14.3,6,40,2018-01-26,,0.7049636285836542,9,2016-11-04,20,3,11/16/16,24278,3,17955.33598,,-0.0414087081013397
gn,dais,2016-03-11,6.061601642710472,2016,3,2022-03-06T00:28:00Z,535,16082.13462,1027.7762351469667,F,1.5,26,mar,daff,2010-02-21,1.98220397,2016-03-15,24.938,15.1,3,40,2018-01-16,,1.0303314571607254,9,2016-11-04,10,6,11/21/16,15608.7,7,7080.174,,0.8456681530069382
gn,stre,2016-03-11,7.030800821355236,2016,3,2022-03-05T23:22:00Z,536,24546.81646,760.7318058635133,F,1.42,33,mar,sput,2009-03-04,3.06091718,2016-03-15,23.428,0.7,6,40,2018-01-26,,0.8117762995811777,9,2016-11-04,10,6,11/21/16,30238.4,7,14489.01692,,0.5880063469181792
gn,mole,2016-03-11,2.9130732375085557,2016,3,2022-03-06T00:53:00Z,537,10923.96976,475.16578861788616,F,0.52,25,mar,merl,2013-04-16,1.467488022,2016-03-15,11.086,10.7,3,40,2018-01-16,,1.0715447154471545,9,2016-11-04,10,6,11/21/16,10194.6,8,13339.36951,,-0.10928675764119804
twn,keny,2016-03-12,6.099931553730322,2016,3,2022-03-05T17:40:00Z,538,2290.384531,321.519811724433,M,0.38,19,mar,kayl,2010-02-07,2.453114305,2016-03-15,5.701,14.5,16,40,2018-05-14,,1.4099272571673085,9,2016-11-04,5,8,11/23/16,1624.47,12,2908.684089,,-0.1007758569992987
gn,stel,2016-03-12,2.855578370978782,2016,3,2022-03-05T22:30:00Z,539,10020.99688,828.6969647696478,F,0.96,30,mar,sput,2013-05-07,2.223134839,2016-03-15,23.201,11.9,3,40,2018-01-16,,0.8929539295392954,9,2016-11-04,10,6,11/21/16,11222.3,8,7953.881157,,0.2046498739474427
twn,king,2016-03-12,4.3668720054757015,2016,3,2022-03-05T18:40:00Z,540,2056.460143,150.27138985675572,M,0.38,21,mar,kipp,2011-11-02,2.045174538,2016-03-15,2.945,18.5,16,40,2018-05-14,,1.275648470770422,9,2016-11-04,5,8,11/23/16,1612.09,12,2886.517161,,-0.14994432188578255
twn,kabu,2016-03-12,2.9075975359342916,2016,3,2022-03-05T19:20:00Z,541,2134.600118,221.62223577235773,F,0.16,10,mar,kayl,2013-04-18,1.604380561,2016-03-15,8.273,5.9,16,10,2018-05-14,,2.678861788617886,9,2016-11-04,2,9,11/24/16,796.831,13,3388.556219,,-0.10366547718771926
twn,pam,2016-03-12,3.0198494182067077,2016,3,2022-03-05T19:55:00Z,542,1897.405063,203.02795844625112,F,0.14,9,mar,park,2013-03-08,1.796030116,2016-03-15,6.821,2.5,16,10,2018-05-14,,2.976513098464318,9,2016-11-04,2,9,11/24/16,637.459,13,3098.080355,,-0.09996106247911936
gn,mend,2016-03-12,6.11088295687885,2016,3,2022-03-05T18:00:00Z,543,3718.260163,NA,F,0.1,3,mar,merl,2010-02-03,2.236824093,2016-03-15,NA,NA,NA,NA,NA,NA,8.929539295392955,9,2016-11-04,2,9,11/24/16,416.4,13,2833.212683,,5.05790303196545e-4
twn,onyx,2016-03-14,3.0910335386721424,2016,3,2022-03-05T20:00:00Z,544,40922.49875,387.7755472170106,M,0.38,26,mar,opal,2013-02-10,1.631759069,2016-03-15,9.409,5.2,16,40,2018-05-14,,1.0303314571607254,9,2016-11-04,10,6,11/21/16,39717.8,8,71116.44591,,-0.27433184699306185
twn,allo,2016-03-14,2.9322381930184807,2016,3,2022-03-05T17:42:00Z,545,6997.893237,320.83022912047306,M,0.74,22,mar,ambe,2013-04-09,3.394934976,2016-03-15,6.587,17.8,16,40,2018-05-14,,1.2176644493717665,9,2016-11-04,10,6,11/21/16,5746.98,8,5284.165636,,0.1853457574231696
twn,safi,2016-03-14,3.049965776865161,2016,3,2022-03-05T19:20:00Z,546,42121.08333,NA,F,0.38,24,mar,saph,2013-02-25,1.741273101,2016-03-15,NA,NA,NA,NA,NA,NA,1.1161924119241193,9,2016-11-04,10,6,11/21/16,37736.4,8,67568.66316,,-0.22432546045453816
tws,fris,2016-03-14,7.047227926078029,2016,3,2022-03-05T19:25:00Z,547,31589.91955,NA,M,0.86,24,mar,flet,2009-02-26,1.418206708,2016-03-15,NA,NA,NA,NA,NA,NA,1.1161924119241193,9,2016-11-04,10,6,11/21/16,28301.5,8,22391.30776,,0.2556745395454618
tws,atom,2016-03-14,7.060917180013689,2016,3,2022-03-05T19:45:00Z,548,NA,845.930975609756,F,0.7,20,mar,arte,2009-02-21,2.795345654,2016-03-15,15.789,16.3,19,40,2018-05-16,,1.339430894308943,9,2016-11-04,5,NA,,NA,NA,NA,"redo CVs too high, originally in batch 12 run 8",0.1946818066400613
tws,tatu,2016-03-14,7.039014373716633,2016,3,2022-03-05T19:17:00Z,549,28660.90933,657.788688582538,M,0.88,23,mar,twin,2009-03-01,2.945927447,2016-03-15,14.119,6.3,16,40,2018-05-14,,1.1647225167903854,9,2016-11-04,10,6,11/21/16,24607.5,8,19026.25346,,0.30055204456691775
tws,dubl,2016-03-14,7.028062970568104,2016,3,2022-03-05T16:40:00Z,550,12709.69902,410.29447154471546,M,0.74,20,mar,dixi,2009-03-05,2.321697467,2016-03-15,7.658,10.4,16,40,2018-05-14,,1.339430894308943,9,2016-11-04,5,8,11/23/16,9488.88,12,8724.723876,,0.23468180664006133
gn,dext,2016-03-14,2.976043805612594,2016,3,2022-03-05T22:38:00Z,551,5555.144529,384.14878048780486,M,0.56,24,mar,dj,2013-03-24,1.80698152,2016-03-15,8.604,15.7,3,40,2018-01-16,,1.1161924119241193,9,2016-11-04,10,6,11/21/16,4976.87,8,6046.954853,,-0.044325460454538126
gn,spad,2016-03-14,6.154688569472964,2016,3,2022-03-05T22:22:00Z,552,8515.60554,361.8249322493225,F,0.62,27,mar,spik,2010-01-18,2.258726899,2016-03-15,9.117,14.5,3,40,2018-01-16,,0.9921710328214394,9,2016-11-04,10,6,11/21/16,8582.8,8,9419.020876,,-0.05946072851012976
gn,renl,2016-03-15,2.8829568788501025,2016,3,2022-03-05T23:45:00Z,553,4610.814049,NA,M,0.6,25,mar,robe,2013-04-27,1.834360027,2016-03-15,NA,NA,NA,NA,NA,NA,1.0715447154471545,9,2016-11-04,10,6,11/21/16,4302.96,8,4879.603285,,-0.029286757641198098
gn,stre,2016-03-15,7.030800821355236,2016,3,2022-03-05T22:49:00Z,554,2531.80258,293.5620387742339,F,0.72,26,mar,sput,2009-03-04,3.06091718,2016-03-15,7.123,3.9,3,40,2018-01-16,,1.0303314571607254,9,2016-11-04,10,6,11/21/16,2457.27,8,2322.142348,,0.0656681530069381
tws,bike,2016-03-16,6.97056810403833,2016,3,2022-03-05T19:04:00Z,555,1587.838399,212.96951219512195,M,0.32,16,mar,bif,2009-03-26,2.264202601,2016-03-15,3.18,7.6,16,40,2018-05-14,,1.6742886178861789,9,2016-11-04,5,8,11/23/16,948.366,12,2016.482483,,-0.08765160090860298
tws,tesl,2016-03-16,3.033538672142368,2016,3,2022-03-05T16:25:00Z,556,6076.406386,226.54241192411922,F,0.66,24,mar,twin,2013-03-03,1.49486653,2016-03-15,5.074,0.6,16,40,2018-05-14,,1.1161924119241193,9,2016-11-04,10,6,11/21/16,5443.87,8,5612.18872,,0.05567453954546185
tws,brog,2016-03-16,7.1594798083504445,2016,3,2022-03-05T19:10:00Z,557,5727.518123,613.9951219512195,F,0.52,24,mar,bow,2009-01-16,2.516084873,2016-03-15,13.752,3.1,16,40,2018-05-14,,1.1161924119241193,9,2016-11-04,10,6,11/21/16,5131.3,8,6714.172874,,-0.08432546045453816
tws,burn,2016-03-16,7.041752224503765,2016,3,2022-03-05T16:50:00Z,558,48731.07176,649.397310819262,F,0.66,26,mar,blaz,2009-02-28,2.247775496,2016-03-15,15.757,2.1,16,40,2018-05-14,,1.0303314571607254,10,2016-11-04,10,6,11/21/16,47296.5,8,48758.85791,,0.005668153006938159
tws,sevi,2016-03-16,2.9349760438056127,2016,3,2022-03-05T18:05:00Z,559,21226.34408,812.3074332171892,F,0.58,28,mar,sava,2013-04-08,1.735797399,2016-03-15,21.226,5.7,16,40,2018-05-14,,0.9567363530778165,10,2016-11-04,10,6,11/21/16,22186.2,8,26026.95652,,-0.12467340219240163
tws,dame,2016-03-16,4.186173853524983,2016,3,2022-03-05T18:21:00Z,560,15965.4339,1108.3965358784023,F,0.56,23,mar,dixi,2012-01-07,1.869952088,2016-03-15,23.791,2.1,16,40,2018-05-14,,1.1647225167903854,10,2016-11-04,10,6,11/21/16,13707.5,8,16654.7717,,-0.01944795543308222
gn,pira,2016-03-16,5.130732375085558,2016,3,2022-03-05T17:10:00Z,561,10285.8371,360.19777175549535,M,0.62,27,mar,pinc,2011-01-27,1.35797399,2016-03-15,9.076,17.7,3,40,2018-01-16,,0.9921710328214394,10,2016-11-04,10,6,11/21/16,10367,8,11377.05521,,-0.05946072851012976
gn,dean,2016-03-16,5.1800136892539355,2016,3,2022-03-05T17:16:00Z,562,36203.78009,393.8099659061107,M,0.48,31,mar,desd,2011-01-09,2.302532512,2016-03-15,11.393,18.6,3,40,2018-01-16,,0.8641489640702859,10,2016-11-04,10,6,11/21/16,41895.3,8,59387.15544,,-0.30081417623044115
gn,dais,2016-03-16,6.061601642710472,2016,3,2022-03-05T23:33:00Z,563,3163.239687,340.0368563685637,F,0.68,27,mar,daff,2010-02-21,1.98220397,2016-03-15,8.568,3.3,3,40,2018-01-16,,0.9921710328214394,10,2016-11-04,10,6,11/21/16,3188.2,8,3190.105906,,5.392714898702997e-4
gn,spor,2016-03-16,2.518822724161533,2016,3,2022-03-06T00:45:00Z,564,3140.394733,446.78755744079183,F,0.54,23,mar,spik,2013-09-07,2.168377823,2016-03-15,9.59,13.1,3,40,2018-01-16,,1.1647225167903854,10,2016-11-04,10,6,11/21/16,2696.26,8,3397.320075,,-0.03944795543308224
gn,ting,2016-03-16,5.155373032169747,2016,3,2022-03-05T22:40:00Z,565,3471.867385,288.3526829268293,M,0.8,30,mar,tang,2011-01-18,2.704996578,2016-03-15,8.073,10.4,3,40,2018-01-16,,0.8929539295392954,10,2016-11-04,10,6,11/21/16,3888.07,8,3306.835145,,0.04464987394744277
gn,renl,2016-03-16,2.8829568788501025,2016,3,2022-03-05T23:30:00Z,566,2091.909776,NA,M,0.48,20,mar,robe,2013-04-27,1.834360027,2016-03-15,NA,NA,NA,NA,NA,NA,1.339430894308943,10,2016-11-04,5,8,11/23/16,1561.79,12,2213.858487,,-0.025318193359938665
gn,stre,2016-03-16,7.030800821355236,2016,3,2022-03-06T00:29:00Z,567,3775.812484,323.537372147915,F,0.76,31,mar,sput,2009-03-04,3.06091718,2016-03-15,9.36,1.8,3,40,2018-01-16,,0.8641489640702859,10,2016-11-04,10,6,11/21/16,4369.4,8,3911.800235,,-0.020814176230441114
gn,stel,2016-03-16,2.855578370978782,2016,3,2022-03-05T22:38:00Z,568,2772.041531,439.37798102981026,F,0.54,24,mar,sput,2013-05-07,2.223134839,2016-03-15,9.841,14.2,3,40,2018-01-16,,1.1161924119241193,10,2016-11-04,10,6,11/21/16,2483.48,8,3129.214712,,-0.06432546045453814
gn,ropa,2016-03-16,6.234086242299795,2016,3,2022-03-05T23:20:00Z,569,3739.994661,692.2178861788618,M,0.18,6,mar,robe,2009-12-20,3.529089665,2016-03-15,3.876,13.3,5,40,2018-01-25,,4.464769647696477,10,2016-11-04,2,9,11/24/16,837.668,13,3166.415308,,0.010649428655456547
gn,mayh,2016-03-16,6.0041067761806985,2016,3,2022-03-06T00:20:00Z,570,2471.568115,351.16529471544715,F,0.76,32,mar,mixu,2010-03-14,2.214921287,2016-03-15,10.487,18.6,3,40,2018-01-16,,0.8371443089430894,10,2016-11-04,10,6,11/21/16,2952.38,8,2643.182309,,-0.04636201857352895
gn,mend,2016-03-16,6.11088295687885,2016,3,2022-03-05T23:50:00Z,571,1880.229307,304.9310104529617,F,0.42,21,mar,merl,2010-02-03,2.236824093,2016-03-15,5.976,9.7,3,40,2018-01-16,,1.275648470770422,10,2016-11-04,5,8,11/23/16,1473.94,12,2387.805625,,-0.10994432188578256
tws,brav,2016-03-17,2.967830253251198,2016,3,2022-03-05T18:52:00Z,572,11209.15146,1324.6277024992473,M,1.14,27,mar,bow,2013-03-27,3.370294319,2016-03-15,33.377,2.3,16,40,2018-05-14,,0.9921710328214394,10,2016-11-04,10,6,11/21/16,11297.6,8,6742.947825,,0.46053927148987017
tws,bong,2016-03-17,2.863791923340178,2016,3,2022-03-05T16:20:00Z,573,7031.891646,513.8056910569105,M,0.58,20,mar,bonn,2013-05-04,1.971252567,2016-03-15,9.59,6.1,16,40,2018-05-14,,1.339430894308943,10,2016-11-04,5,8,11/23/16,5249.91,12,6158.746396,,0.07468180664006131
tws,peke,2016-03-17,5.207392197125257,2016,3,2022-03-05T16:11:00Z,574,7639.408858,391.39580658964485,M,0.6,19,mar,pans,2010-12-30,2.814510609,2016-03-15,6.94,5.4,16,40,2018-05-14,,1.4099272571673085,10,2016-11-04,5,8,11/23/16,5418.3,12,6144.410935,,0.11922414300070128
tws,boyd,2016-03-17,3.9452429842573578,2016,3,2022-03-05T23:00:00Z,575,3022.330139,699.8717770034842,F,0.28,14,mar,buai,2012-04-04,2.740588638,2016-03-15,9.144,3.1,16,40,2018-05-14,,1.913472706155633,10,2016-11-04,5,8,11/23/16,1579.5,12,3838.22169,,-0.07932105767415912
twn,pam,2016-03-18,3.0198494182067077,2016,3,2022-03-05T23:20:00Z,576,1750.490059,569.2337767923134,F,0.46,22,mar,park,2013-03-08,1.796030116,2016-03-15,11.687,15.1,17,40,2018-05-15,,1.2176644493717665,10,2016-11-04,10,6,11/21/16,1437.58,8,2126.388657,,-0.09465424257683035
twn,kabu,2016-03-18,2.9075975359342916,2016,3,2022-03-05T22:08:00Z,577,2586.881156,1209.7357142857143,F,0.66,28,mar,kayl,2013-04-18,1.604380561,2016-03-15,31.611,1.5,17,40,2018-05-15,,0.9567363530778165,10,2016-11-04,10,6,11/21/16,2703.86,8,2787.4605,,-0.044673402192401596
twn,onyx,2016-03-18,3.0910335386721424,2016,3,2022-03-05T23:55:00Z,578,1701.710421,410.54774575018484,M,0.42,22,mar,opal,2013-02-10,1.631759069,2016-03-15,8.429,10.2,18,40,2018-05-15,,1.2176644493717665,10,2016-11-04,10,6,11/21/16,1397.52,8,2264.004042,,-0.1346542425768304
twn,keny,2016-03-18,6.099931553730322,2016,3,2022-03-05T23:35:00Z,579,4092.571054,1270.1499859826185,M,0.7,29,mar,kayl,2010-02-07,2.453114305,2016-03-15,34.375,2.9,17,40,2018-05-15,,0.9237454443509953,10,2016-11-04,10,6,11/21/16,4430.41,8,4306.399685,,-0.02996986803987753
twn,safi,2016-03-18,3.049965776865161,2016,3,2022-03-05T22:50:00Z,580,15700.09983,531.2970827355333,F,0.58,34,mar,saph,2013-02-25,1.741273101,2016-03-15,16.858,10.4,17,40,2018-05-15,,0.7879005260640842,10,2016-11-04,10,6,11/21/16,19926.5,8,23376.06932,,-0.2777090797553168
twn,allo,2016-03-18,2.9322381930184807,2016,3,2022-03-05T18:34:00Z,581,3542.945401,288.8147865853659,M,0.62,32,mar,ambe,2013-04-09,3.394934976,2016-03-15,8.625,7.1,17,40,2018-05-15,,0.8371443089430894,10,2016-11-04,10,6,11/21/16,4232.18,8,4644.520643,,-0.186362018573529
twn,amos,2016-03-18,6.075290896646133,2016,3,2022-03-05T17:40:00Z,582,3579.990305,NA,M,0.62,33,mar,ambe,2010-02-16,2.650239562,2016-03-15,NA,NA,NA,NA,NA,NA,0.8117762995811777,10,2016-11-04,10,6,11/21/16,4410.07,8,4839.742438,,-0.21199365308182083
tws,brog,2016-03-18,7.1594798083504445,2016,3,2022-03-05T20:10:00Z,583,9388.361348,557.3818428184281,F,0.68,24,mar,bow,2009-01-16,2.516084873,2016-03-15,12.484,0,17,40,2018-05-15,,1.1161924119241193,10,2016-11-04,10,6,11/21/16,8411.06,8,8416.088132,,0.07567453954546187
tws,blas,2016-03-18,4.114989733059549,2016,3,2022-03-05T19:30:00Z,584,2125.810772,503.42510162601627,M,0.38,16,mar,blaz,2012-02-02,1.817932923,2016-03-15,7.517,16,17,40,2018-05-15,,1.6742886178861789,10,2016-11-04,5,8,11/23/16,1269.68,12,2273.417184,,-0.027651600908602983
tws,tatu,2016-03-18,7.039014373716633,2016,3,2022-03-05T17:51:00Z,585,2156.528388,702.218970189702,M,0.32,12,mar,twin,2009-03-01,2.945927447,2016-03-15,31.456,3.9,17,10,2018-05-15,,2.2323848238482387,10,2016-11-04,5,8,11/23/16,966.02,12,2054.01966,,0.008674316899468766
twn,petr,2016-03-18,5.949349760438056,2016,3,2022-03-05T17:55:00Z,586,3404.354385,270.45139196846515,F,0.54,33,mar,park,2010-04-03,2.565366188,2016-03-15,8.329,6.4,17,40,2018-05-15,,0.8117762995811777,10,2016-11-04,10,6,11/21/16,4193.71,8,5284.125111,,-0.2919936530818208
